custcode,Año,Trimestre,Mes,Día,Tipo_Cliente,Total abono,declinecause,saldo,Baja
462302,2015,Trim. 4,octubre,13,Residencial,0,RAZON,0,0
462306,2019,Trim. 1,enero,8,Residencial,830.66,PROEC,1941.92,1
462306,2014,Trim. 4,noviembre,3,Residencial,0,RAZON,0,0
462319,2016,Trim. 3,agosto,18,Residencial,0,DISCO,1167.38,0
462319,2018,Trim. 4,noviembre,12,Residencial,783.0899999999999,INCOB,1945.98,1
462320,2016,Trim. 4,noviembre,25,Residencial,403.37,INCOB,1437.54,1
462325,2016,Trim. 4,noviembre,24,Residencial,561.5699999999999,CAMEM,0,1
462326,2016,Trim. 4,noviembre,24,Residencial,143.26999999999998,CAMEM,0,1
462330,2015,Trim. 1,enero,19,Residencial,197.69,NOUSA,0,1
462332,2017,Trim. 1,febrero,2,Residencial,474.55,DISCO,0,1
462337,2018,Trim. 1,enero,3,Residencial,772.62,CIERR,0,1
462338,2017,Trim. 3,septiembre,15,Residencial,728.88,MUDAN,0,1
462348,2015,Trim. 2,abril,24,Residencial,0,INCOB,-568.86,0
462352,2018,Trim. 1,enero,25,Residencial,0,AUMEN,0,0
462353,2018,Trim. 1,enero,25,Residencial,0,AUMEN,0,0
462366,2017,Trim. 2,abril,10,Residencial,407.28,CAMEM,0,1
462369,2015,Trim. 4,diciembre,28,Residencial,0,RAZON,0,0
462376,2018,Trim. 4,noviembre,12,Residencial,798.3,INCOB,1786.12,1
462378,2016,Trim. 4,octubre,18,Residencial,400.83,PROEC,1032.27,1
462381,2019,Trim. 1,marzo,8,Residencial,981.36,CIERR,0,1
462383,2015,Trim. 4,diciembre,11,Residencial,0,RAZON,2187.22,0
462394,2016,Trim. 2,abril,21,Residencial,0,MUDAN,-11.27,0
462399,2015,Trim. 3,septiembre,29,Residencial,0,INCOB,1336.93,0
462399,2018,Trim. 4,diciembre,7,Residencial,500.48,INCOB,1707.89,1
462403,2016,Trim. 4,noviembre,24,Residencial,805.46,PROEC,1003.01,1
462405,2015,Trim. 1,febrero,2,Residencial,309.93,CIERR,0,1
462411,2019,Trim. 3,julio,23,Residencial,358.18,INCOB,1300.2,1
462413,2018,Trim. 3,julio,20,Residencial,680.54,INCOB,1109.11,1
462414,2018,Trim. 2,abril,11,Residencial,474.89,CIERR,0,1
462417,2017,Trim. 2,junio,16,Residencial,0,PROEC,212.41,0
462417,2018,Trim. 3,julio,31,Residencial,0,PROEC,315.22,0
462420,2015,Trim. 2,junio,26,Residencial,0,CAMBI,2759.01,0
462424,2015,Trim. 1,marzo,26,Residencial,0,INCOB,2903.58,0
462425,2017,Trim. 3,julio,14,Residencial,0,DISCO,0,0
462425,2017,Trim. 4,noviembre,29,Residencial,0,DISCO,0,0
462425,2019,Trim. 4,diciembre,16,Residencial,731.27,DISCO,0,1
462426,2017,Trim. 1,febrero,1,Residencial,501.92,CIERR,0,1
462428,2017,Trim. 1,marzo,10,Residencial,0,RAZON,0,0
462432,2016,Trim. 4,noviembre,11,Residencial,410.65999999999997,CIERR,0,1
462438,2019,Trim. 3,julio,24,Residencial,135.76,NOUSA,0,1
462440,2016,Trim. 3,julio,5,Residencial,347.93,MUDAN,454.67,1
462442,2018,Trim. 3,julio,17,Residencial,0,CAMEM,0,0
462448,2018,Trim. 4,noviembre,23,Residencial,2052.1,INCOB,4943.23,1
462449,2018,Trim. 4,diciembre,18,Residencial,212.4,INCOB,0,1
462453,2017,Trim. 2,junio,12,Residencial,474.86,CIERR,0,1
462453,2015,Trim. 2,abril,24,Residencial,0,INCOB,620.24,0
462455,2017,Trim. 2,junio,12,Residencial,845.27,CIERR,0,1
462458,2015,Trim. 2,mayo,5,Residencial,247.11,INCOB,921.31,1
462459,2015,Trim. 2,mayo,26,Residencial,0,RAZON,0,0
462463,2019,Trim. 1,marzo,11,Residencial,556.28,INCOB,2889.48,1
462474,2014,Trim. 4,diciembre,3,Residencial,0,RAZON,486.19,0
462475,2016,Trim. 3,julio,4,Residencial,106.26,CIERR,0,1
462478,2017,Trim. 3,septiembre,13,Residencial,572.53,NOUSA,0,1
462481,2019,Trim. 2,junio,12,Residencial,0,CIERR,0,0
462481,2019,Trim. 3,julio,15,Residencial,770,MUDAN,0,1
462486,2018,Trim. 2,mayo,2,Residencial,328.14,INCOB,0,1
462491,2018,Trim. 1,marzo,26,Residencial,561.66,CIERR,0,1
462491,2017,Trim. 3,agosto,10,Residencial,0,INCOB,0,0
462491,2017,Trim. 4,diciembre,20,Residencial,0,MUDAN,0,0
462497,2016,Trim. 4,noviembre,10,Residencial,0,PROEC,0,0
462497,2017,Trim. 2,junio,12,Residencial,0,PROEC,0,0
462497,2018,Trim. 1,enero,15,Residencial,0,PROEC,0,0
462497,2018,Trim. 3,agosto,2,Residencial,0,PROEC,0,0
462497,2019,Trim. 1,marzo,8,Residencial,0,PROEC,0,0
462497,2019,Trim. 3,agosto,15,Residencial,0,PROEC,0,0
462500,2015,Trim. 3,julio,28,Residencial,0,CAMBI,0,0
462500,2015,Trim. 4,octubre,26,Residencial,0,MUDAN,-424.2,0
462502,2019,Trim. 1,febrero,4,Residencial,531.73,CIERR,0,1
462504,2017,Trim. 4,octubre,24,Residencial,0,RAZON,0,0
462505,2017,Trim. 1,febrero,21,Residencial,0,CAMBI,46.27,0
462506,2017,Trim. 4,octubre,20,Residencial,448.01,CIERR,0,1
462510,2015,Trim. 1,marzo,26,Residencial,0,INCOB,428.06,0
462510,2018,Trim. 3,julio,20,Residencial,154.55,INCOB,1241.43,1
462513,2016,Trim. 3,agosto,8,Residencial,325.62,CIERR,0,1
462514,2016,Trim. 2,mayo,9,Residencial,0,RAZON,0,0
462522,2015,Trim. 4,noviembre,30,Residencial,374,CIERR,465.63,1
462523,2015,Trim. 2,abril,1,Residencial,0,MUDAN,0,0
462527,2019,Trim. 2,abril,11,Residencial,9743.68,INCOB,12374.47,1
462534,2017,Trim. 2,mayo,31,Residencial,1489.73,CAMEM,1802.57,1
462540,2015,Trim. 3,agosto,26,Residencial,284.63,CAMEM,0,1
462542,2017,Trim. 3,septiembre,5,Residencial,0,CIERR,0,0
462543,2018,Trim. 2,abril,30,Residencial,865.6600000000001,CIERR,1256.83,1
462543,2015,Trim. 2,mayo,26,Residencial,0,INCOB,623.12,0
462549,2015,Trim. 3,septiembre,21,Residencial,0,CAMBI,419.01,0
462549,2015,Trim. 1,marzo,26,Residencial,0,INCOB,1382.74,0
462556,2017,Trim. 2,mayo,18,Residencial,470.93,NOUSA,0,1
462561,2017,Trim. 1,febrero,16,Residencial,959.11,DISCO,5091.08,1
462563,2017,Trim. 1,enero,30,Residencial,358.18,CIERR,433.4,1
462565,2018,Trim. 1,enero,9,Residencial,0,RAZON,4998.17,0
462566,2016,Trim. 1,marzo,28,Residencial,293.06,CAMEM,0,1
462570,2019,Trim. 2,mayo,14,Residencial,770,CIERR,-723.51,1
462579,2016,Trim. 3,septiembre,12,Residencial,0,CAMBI,775.46,0
462580,2016,Trim. 1,marzo,4,Residencial,0,INCOB,768.96,0
462580,2016,Trim. 3,septiembre,5,Residencial,0,MUDAN,-262.4,0
462581,2015,Trim. 1,febrero,12,Residencial,0,RAZON,1210.84,0
462587,2017,Trim. 2,abril,20,Residencial,0,RAZON,0,0
462589,2017,Trim. 1,marzo,23,Residencial,0,RAZON,1754.25,0
462590,2015,Trim. 4,diciembre,29,Residencial,800.64,CIERR,1919.76,1
462593,2019,Trim. 1,enero,30,Residencial,2496.36,MUDAN,0,1
462595,2019,Trim. 1,enero,30,Residencial,565.41,MUDAN,0,1
462597,2017,Trim. 4,diciembre,27,Residencial,448.01,CIERR,-123.48,1
462603,2019,Trim. 4,noviembre,12,Residencial,0,RAZON,0,0
462607,2019,Trim. 1,marzo,14,Residencial,777.94,CIERR,0,1
462612,2015,Trim. 4,octubre,1,Residencial,346.29,MUDAN,0,1
462615,2015,Trim. 2,junio,29,Residencial,0,AUMEN,0,0
462615,2015,Trim. 4,noviembre,10,Residencial,0,RAZON,0,0
462625,2015,Trim. 4,noviembre,5,Residencial,0,CAMBI,288.2,0
462626,2017,Trim. 3,septiembre,19,Residencial,0,CIERR,-68.8,0
462626,2015,Trim. 2,abril,24,Residencial,0,INCOB,550.16,0
462626,2015,Trim. 4,noviembre,26,Residencial,0,INCOB,553.16,0
462629,2018,Trim. 4,diciembre,3,Residencial,593.04,INCOB,1339.16,1
462637,2015,Trim. 1,marzo,26,Residencial,0,INCOB,753.48,0
462637,2016,Trim. 3,septiembre,29,Residencial,651.24,NOUSA,1081,1
462638,2015,Trim. 1,marzo,26,Residencial,0,INCOB,753.48,0
462638,2016,Trim. 3,septiembre,29,Residencial,247.11,NOUSA,0,1
462644,2016,Trim. 4,octubre,14,Residencial,325.62,MUDAN,405.4,1
462649,2017,Trim. 2,junio,27,Residencial,247.11,CIERR,574.03,1
462665,2018,Trim. 2,mayo,28,Residencial,0,DISCO,0,0
462665,2019,Trim. 1,febrero,1,Residencial,829.9599999999999,INCOB,1004.25,1
462665,2019,Trim. 1,enero,4,Residencial,0,PROEC,2008.5,0
462674,2015,Trim. 3,agosto,27,Residencial,280.99,DISCO,0,1
462676,2016,Trim. 1,marzo,29,Residencial,247.86,CIERR,0,1
462682,2016,Trim. 1,marzo,31,Residencial,0,CIERR,0,0
462682,2016,Trim. 3,agosto,3,Residencial,0,MUDAN,0,0
462683,2018,Trim. 2,abril,23,Residencial,325.62,CAMBI,1087,1
462683,2016,Trim. 1,enero,4,Residencial,0,INCOB,1196.01,0
462685,2018,Trim. 3,agosto,22,Residencial,584.61,PROEC,0,1
462689,2015,Trim. 1,marzo,17,Residencial,0,CAMBI,0,0
462692,2015,Trim. 1,febrero,11,Residencial,197.69,DISCO,239.2,1
462699,2015,Trim. 2,junio,15,Residencial,270.73,CIERR,327.58,1
462700,2016,Trim. 4,noviembre,2,Residencial,0,CAMBI,0,0
462708,2015,Trim. 3,julio,2,Residencial,247.11,CAMEM,299,1
462709,2015,Trim. 2,abril,13,Residencial,0,DISCO,359.01,0
462710,2015,Trim. 2,abril,13,Residencial,0,DISCO,433.03,0
462711,2018,Trim. 2,mayo,9,Residencial,0,CAMEM,0,0
462711,2016,Trim. 4,noviembre,21,Residencial,0,DISCO,0,0
462716,2019,Trim. 1,enero,2,Residencial,0,DISCO,0,0
462717,2015,Trim. 3,julio,2,Residencial,266.07,CAMEM,321.94,1
462723,2019,Trim. 4,diciembre,6,Residencial,266.88,INCOB,0,1
462726,2019,Trim. 4,noviembre,13,Residencial,0,CAMBI,-157.12,0
462729,2016,Trim. 3,septiembre,27,Residencial,,MUDAN,0,1
462731,2016,Trim. 1,enero,7,Residencial,247.11,INCOB,0,1
462736,2018,Trim. 4,octubre,10,Residencial,554.69,INCOB,1353.15,1
462737,2019,Trim. 4,octubre,17,Residencial,1206.41,INCOB,4223.31,1
462746,2017,Trim. 2,mayo,9,Residencial,592.25,MUDAN,0,1
462748,2018,Trim. 1,marzo,14,Residencial,0,CAMBI,1715.96,0
462748,2017,Trim. 2,abril,27,Residencial,0,FACTU,1282.56,0
462767,2017,Trim. 2,mayo,2,Residencial,0,DISCO,0,0
462774,2017,Trim. 4,octubre,3,Residencial,0,DISCO,1041.85,0
462774,2019,Trim. 4,diciembre,17,Residencial,761.1800000000001,INCOB,5256,1
462792,2018,Trim. 2,mayo,5,Residencial,0,CIERR,605.14,0
462793,2016,Trim. 3,septiembre,7,Residencial,423.14,CIERR,568.95,1
462801,2015,Trim. 3,agosto,3,Residencial,247.11,REFOR,0,1
462804,2017,Trim. 4,noviembre,1,Residencial,0,CAMBI,1947.62,0
462816,2016,Trim. 2,junio,30,Residencial,456.28,CIERR,0,1
462816,2016,Trim. 2,mayo,26,Residencial,0,MUDAN,0,0
462833,2017,Trim. 2,mayo,10,Residencial,341.1,NOUSA,0,1
462836,2018,Trim. 3,agosto,15,Residencial,635.27,NOUSA,787.74,1
462848,2018,Trim. 4,diciembre,10,Residencial,0,RAZON,0,0
462850,2015,Trim. 3,julio,23,Residencial,0,DISCO,0,0
462850,2016,Trim. 2,mayo,11,Residencial,0,RAZON,-502.86,0
462858,2015,Trim. 3,agosto,20,Residencial,247.11,CIERR,0,1
462859,2017,Trim. 3,septiembre,28,Residencial,1467,MUDAN,0,1
462864,2015,Trim. 3,julio,16,Residencial,0,DISCO,0,0
462864,2016,Trim. 1,enero,14,Residencial,346.29,INCOB,0,1
462866,2015,Trim. 3,julio,22,Residencial,0,DISCO,0,0
462866,2015,Trim. 4,diciembre,28,Residencial,346.29,INCOB,0,1
462867,2015,Trim. 3,julio,22,Residencial,0,DISCO,0,0
462867,2016,Trim. 1,enero,14,Residencial,346.29,INCOB,0,1
462868,2015,Trim. 3,julio,16,Residencial,0,DISCO,0,0
462868,2016,Trim. 1,enero,14,Residencial,346.29,INCOB,0,1
462869,2015,Trim. 3,julio,16,Residencial,0,DISCO,3415.08,0
462869,2015,Trim. 3,septiembre,29,Residencial,2116.79,INCOB,5976.4,1
462870,2015,Trim. 3,julio,16,Residencial,0,DISCO,-6.52,0
462870,2016,Trim. 1,enero,14,Residencial,346.29,INCOB,-6.52,1
462871,2015,Trim. 3,julio,16,Residencial,0,DISCO,0,0
462871,2016,Trim. 1,enero,14,Residencial,346.29,INCOB,0,1
462892,2019,Trim. 4,octubre,8,Residencial,1056,NOUSA,0,1
462901,2016,Trim. 2,mayo,27,Residencial,292.56,DISCO,1632.9,1
462910,2016,Trim. 4,octubre,14,Residencial,346.29,DISCO,0,1
462911,2016,Trim. 4,octubre,14,Residencial,886.8499999999999,DISCO,0,1
462923,2017,Trim. 4,noviembre,29,Residencial,492.31000000000006,CIERR,-35.07,1
462933,2017,Trim. 3,septiembre,4,Residencial,889.28,CIERR,0,1
462940,2019,Trim. 1,enero,9,Residencial,909.3799999999999,CIERR,0,1
462945,2019,Trim. 3,julio,1,Residencial,0,CAMEM,0,0
462950,2015,Trim. 3,agosto,31,Residencial,512.4,MUDAN,620,1
462973,2018,Trim. 2,abril,26,Residencial,995.29,CIERR,816.19,1
462973,2017,Trim. 1,marzo,7,Residencial,0,DISCO,816.19,0
462973,2017,Trim. 4,octubre,12,Residencial,0,DISCO,816.19,0
462975,2017,Trim. 2,junio,16,Residencial,0,PROEC,441.41,0
462975,2018,Trim. 3,julio,31,Residencial,0,PROEC,597.18,0
462978,2016,Trim. 1,enero,21,Residencial,374,CIERR,925.28,1
462995,2016,Trim. 1,enero,21,Residencial,0,DISCO,0,0
462995,2016,Trim. 2,abril,14,Residencial,0,RAZON,0,0
462996,2016,Trim. 1,enero,21,Residencial,0,RAZON,0,0
463016,2017,Trim. 2,junio,5,Residencial,0,PROEC,-454.88,0
463016,2018,Trim. 2,junio,18,Residencial,322.31,PROEC,-454.88,1
463016,2017,Trim. 3,septiembre,20,Residencial,0,REFOR,-454.88,0
463017,2016,Trim. 4,diciembre,19,Residencial,0,CIERR,0,0
463017,2017,Trim. 1,enero,10,Residencial,1186.45,CIERR,0,1
463018,2017,Trim. 1,enero,11,Residencial,591.19,CIERR,0,1
463019,2019,Trim. 3,agosto,21,Residencial,1045.57,DISCO,0,1
463022,2019,Trim. 3,julio,12,Residencial,8659.9,INCOB,10431.73,1
463024,2018,Trim. 3,julio,20,Residencial,456.3,INCOB,1593.56,1
463027,2015,Trim. 4,octubre,23,Residencial,0,CAMBI,-186.69,0
463034,2017,Trim. 3,septiembre,26,Residencial,0,RAZON,0,0
463035,2015,Trim. 4,octubre,5,Residencial,0,CIERR,0,0
463035,2015,Trim. 3,agosto,24,Residencial,197.69,MUDAN,0,1
463039,2015,Trim. 4,octubre,5,Residencial,0,CIERR,0,0
463039,2015,Trim. 3,agosto,24,Residencial,0,MUDAN,0,0
463042,2016,Trim. 4,diciembre,13,Residencial,0,DISCO,0,0
463042,2017,Trim. 4,octubre,20,Residencial,0,DISCO,0,0
463042,2018,Trim. 1,enero,19,Residencial,0,NOUSA,0,0
463046,2016,Trim. 1,marzo,30,Residencial,0,NOUSA,0,0
463046,2018,Trim. 2,mayo,3,Residencial,0,PROEC,0,0
463046,2018,Trim. 4,octubre,5,Residencial,555.65,PROEC,600.3,1
463047,2019,Trim. 4,diciembre,2,Residencial,1056.0600000000002,MUDAN,0,1
463047,2019,Trim. 2,mayo,31,Residencial,0,NOUSA,0,0
463049,2016,Trim. 4,octubre,17,Residencial,0,RAZON,1641.12,0
463051,2015,Trim. 4,noviembre,10,Residencial,0,RAZON,0,0
463063,2015,Trim. 2,mayo,8,Residencial,0,RAZON,-47.85,0
463064,2017,Trim. 4,noviembre,7,Residencial,0,CAMBI,0,0
463068,2016,Trim. 3,julio,15,Residencial,0,CAMBI,0,0
463070,2019,Trim. 3,agosto,15,Residencial,0,PROEC,0,0
463073,2019,Trim. 4,octubre,11,Residencial,1161,INCOB,2867.68,1
463077,2018,Trim. 3,agosto,27,Residencial,0,CAMBI,0,0
463089,2017,Trim. 1,enero,23,Residencial,434.54,MUDAN,525.79,1
463104,2016,Trim. 2,junio,27,Residencial,616.53,DISCO,0,1
463110,2017,Trim. 4,diciembre,26,Residencial,0,MUDAN,0,0
463114,2017,Trim. 2,mayo,23,Residencial,507.46,CIERR,0,1
463119,2017,Trim. 3,septiembre,18,Residencial,592.25,MUDAN,0,1
463122,2016,Trim. 1,enero,4,Residencial,0,INCOB,905.06,0
463122,2019,Trim. 2,mayo,15,Residencial,0,INCOB,978.89,0
463124,2017,Trim. 2,junio,30,Residencial,422.65,MUDAN,0,1
463130,2016,Trim. 1,febrero,19,Residencial,320.44,CIERR,1163.19,1
463137,2017,Trim. 4,diciembre,19,Residencial,0,CIERR,0,0
463138,2017,Trim. 2,abril,17,Residencial,592.27,MUDAN,0,1
463155,2017,Trim. 2,mayo,30,Residencial,0,CAMBI,0,0
463155,2018,Trim. 1,febrero,24,Residencial,587.44,MUDAN,0,1
463157,2015,Trim. 3,julio,28,Residencial,0,INCOB,3807.81,0
463157,2015,Trim. 3,septiembre,17,Residencial,0,RAZON,0,0
463157,2016,Trim. 1,enero,21,Residencial,0,RAZON,1357.56,0
463161,2016,Trim. 2,junio,27,Residencial,365.03,MUDAN,0,1
463170,2015,Trim. 4,noviembre,10,Residencial,0,RAZON,0,0
463172,2015,Trim. 3,septiembre,23,Residencial,0,CAMBI,0,0
463172,2015,Trim. 2,junio,3,Residencial,0,NOUSA,401.08,0
463175,2017,Trim. 1,marzo,3,Residencial,0,REFOR,0,0
463179,2017,Trim. 4,octubre,26,Residencial,627.79,MUDAN,0,1
463184,2015,Trim. 2,abril,21,Residencial,0,RAZON,1500,0
463185,2016,Trim. 4,noviembre,7,Residencial,1860.05,MUDAN,0,1
463186,2018,Trim. 3,septiembre,13,Residencial,688.08,MUDAN,0,1
463206,2015,Trim. 2,abril,13,Residencial,506.61,CIERR,0,1
463212,2018,Trim. 1,febrero,2,Residencial,555.44,PROEC,0,1
463214,2015,Trim. 2,junio,26,Residencial,288.87,PROEC,0,1
463215,2017,Trim. 4,octubre,12,Residencial,554.91,CIERR,0,1
463220,2016,Trim. 4,octubre,31,Residencial,362.81,CIERR,0,1
463221,2017,Trim. 1,marzo,9,Residencial,215.88,CIERR,0,1
463222,2019,Trim. 3,julio,26,Residencial,0,CAMBI,0,0
463224,2015,Trim. 3,septiembre,3,Residencial,0,RAZON,0,0
463228,2017,Trim. 2,abril,5,Residencial,396.69,INCOB,0,1
463236,2016,Trim. 4,octubre,18,Residencial,348.76,DISCO,422,1
463238,2016,Trim. 4,octubre,18,Residencial,542.98,DISCO,692.46,1
463242,2017,Trim. 3,agosto,9,Residencial,422.65,CAMEM,0,1
463245,2018,Trim. 3,septiembre,4,Residencial,529.5,CIERR,612.16,1
463248,2018,Trim. 2,junio,28,Residencial,0,INCOB,1257.86,0
463248,2019,Trim. 2,abril,11,Residencial,0,INCOB,2131.46,0
463248,2019,Trim. 3,septiembre,16,Residencial,0,INCOB,2259.78,0
463255,2016,Trim. 4,octubre,19,Residencial,325.62,CIERR,0,1
463262,2019,Trim. 2,junio,13,Residencial,1224.12,MUDAN,0,1
463265,2019,Trim. 4,diciembre,26,Residencial,1025,CIERR,0,1
463268,2016,Trim. 1,febrero,2,Residencial,0,DISCO,308.75,0
463268,2016,Trim. 1,marzo,7,Residencial,0,DISCO,308.75,0
463268,2018,Trim. 1,enero,25,Residencial,479.72,DISCO,0,1
463271,2017,Trim. 2,abril,11,Residencial,559.09,INCOB,2088.21,1
463273,2018,Trim. 1,marzo,5,Residencial,0,CAMBI,2366.13,0
463287,2017,Trim. 3,septiembre,11,Residencial,507.46,CIERR,0,1
463290,2018,Trim. 3,septiembre,4,Residencial,690.78,PROEC,835.84,1
463292,2017,Trim. 1,febrero,23,Residencial,0,RAZON,0,0
463293,2018,Trim. 2,junio,15,Residencial,0,RAZON,727.72,0
463303,2015,Trim. 3,julio,8,Residencial,0,RAZON,431.12,0
463313,2015,Trim. 3,julio,31,Residencial,0,RAZON,1410.01,0
463316,2018,Trim. 4,noviembre,26,Residencial,0,RAZON,0,0
463333,2017,Trim. 2,abril,25,Residencial,0,PROEC,0,0
463334,2018,Trim. 2,mayo,9,Residencial,0,CAMEM,-54.99,0
463334,2016,Trim. 4,noviembre,21,Residencial,0,DISCO,-54.99,0
463335,2018,Trim. 2,mayo,9,Residencial,0,CAMEM,0,0
463335,2016,Trim. 4,noviembre,21,Residencial,0,DISCO,0,0
463340,2016,Trim. 2,mayo,27,Residencial,0,DISCO,0,0
463345,2015,Trim. 3,septiembre,30,Residencial,0,INCOB,2347.91,0
463345,2019,Trim. 3,septiembre,13,Residencial,1225.24,INCOB,3257.21,1
463351,2015,Trim. 3,julio,31,Residencial,247.11,DISCO,0,1
463359,2016,Trim. 1,marzo,3,Residencial,0,CIERR,0,0
463363,2016,Trim. 2,mayo,16,Residencial,325.62,CIERR,0,1
463372,2017,Trim. 4,diciembre,23,Residencial,627.81,MUDAN,-67.04,1
463374,2015,Trim. 2,mayo,12,Residencial,0,RAZON,0,0
463376,2017,Trim. 1,febrero,22,Residencial,548.92,CAMEM,0,1
463376,2015,Trim. 3,septiembre,29,Residencial,0,INCOB,1229.98,0
463380,2015,Trim. 2,abril,20,Residencial,0,RAZON,0,0
463382,2015,Trim. 2,abril,20,Residencial,0,RAZON,0,0
463393,2016,Trim. 1,marzo,4,Residencial,323.11,INCOB,1838.94,1
463395,2016,Trim. 4,octubre,24,Residencial,394.21,MUDAN,0,1
463396,2018,Trim. 4,diciembre,18,Residencial,398.35,INCOB,-43.63,1
463397,2015,Trim. 2,junio,30,Residencial,299.17,CIERR,724,1
463399,2017,Trim. 2,abril,20,Residencial,0,MUDAN,629.34,0
463399,2017,Trim. 2,mayo,18,Residencial,0,RAZON,1548.28,0
463401,2019,Trim. 1,febrero,1,Residencial,699.75,CIERR,0,1
463402,2017,Trim. 4,octubre,27,Residencial,957.4100000000001,NOUSA,0,1
463404,2015,Trim. 3,julio,28,Residencial,0,INCOB,1132.14,0
463404,2018,Trim. 3,julio,20,Residencial,290.81,INCOB,0,1
463411,2015,Trim. 2,abril,28,Residencial,,DISCO,0,1
463414,2017,Trim. 1,marzo,16,Residencial,0,DISCO,0,0
463415,2015,Trim. 4,octubre,9,Residencial,239.34000000000003,MUDAN,1025.71,1
463416,2019,Trim. 2,abril,6,Residencial,841,CIERR,0,1
463420,2015,Trim. 2,junio,27,Residencial,234.96,CIERR,645.36,1
463421,2019,Trim. 1,marzo,19,Residencial,0,RAZON,1235.15,0
463422,2018,Trim. 1,febrero,9,Residencial,1806.76,NOUSA,0,1
463423,2016,Trim. 2,mayo,27,Residencial,870.6099999999999,CAMEM,1083.91,1
463425,2015,Trim. 2,junio,12,Residencial,0,RAZON,-1788,0
463431,2016,Trim. 1,enero,15,Residencial,,NOUSA,0,1
463433,2015,Trim. 4,noviembre,24,Residencial,323.11,MUDAN,0,1
463440,2018,Trim. 1,enero,31,Residencial,517.4399999999999,CIERR,0,1
463441,2016,Trim. 2,mayo,17,Residencial,0,PROEC,491.83,0
463454,2016,Trim. 1,marzo,11,Residencial,317.27,PROEC,0,1
463458,2017,Trim. 1,febrero,22,Residencial,581.5,CAMEM,-167,1
463458,2015,Trim. 3,septiembre,29,Residencial,0,INCOB,2363.51,0
463460,2017,Trim. 1,febrero,8,Residencial,312.07000000000005,CIERR,1187.62,1
463460,2016,Trim. 2,abril,18,Residencial,0,PROEC,413.54,0
463460,2016,Trim. 4,octubre,6,Residencial,0,PROEC,511.9,0
463462,2015,Trim. 3,septiembre,9,Residencial,0,RAZON,359.01,0
463463,2018,Trim. 1,marzo,28,Residencial,0,DISCO,2010.19,0
463463,2018,Trim. 2,mayo,16,Residencial,0,DISCO,1599.79,0
463463,2018,Trim. 3,julio,13,Residencial,0,INCOB,2799.88,0
463463,2019,Trim. 2,mayo,10,Residencial,0,NOUSA,1898.62,0
463463,2019,Trim. 4,octubre,1,Residencial,1226,NOUSA,2749.87,1
463466,2017,Trim. 2,mayo,5,Residencial,376.35,MUDAN,0,1
463468,2019,Trim. 2,junio,19,Residencial,962,CIERR,1121.47,1
463468,2016,Trim. 3,septiembre,14,Residencial,0,NOUSA,368.77,0
463468,2016,Trim. 2,mayo,11,Residencial,0,PROEC,526.81,0
463468,2017,Trim. 1,enero,2,Residencial,0,PROEC,579.48,0
463468,2017,Trim. 3,julio,20,Residencial,0,PROEC,683.79,0
463470,2017,Trim. 2,mayo,5,Residencial,3357.4500000000003,MUDAN,4180.02,1
463470,2015,Trim. 2,junio,29,Residencial,0,NOUSA,1874.37,0
463472,2017,Trim. 2,mayo,5,Residencial,,MUDAN,0,1
463473,2017,Trim. 2,mayo,5,Residencial,,MUDAN,0,1
463474,2017,Trim. 2,mayo,9,Residencial,,MUDAN,0,1
463475,2017,Trim. 2,mayo,5,Residencial,,MUDAN,0,1
463476,2017,Trim. 2,mayo,5,Residencial,,MUDAN,0,1
463477,2017,Trim. 2,mayo,5,Residencial,,MUDAN,0,1
463478,2017,Trim. 2,mayo,5,Residencial,,MUDAN,0,1
463481,2016,Trim. 1,febrero,16,Residencial,661.2,CIERR,1600.1,1
463483,2016,Trim. 1,marzo,3,Residencial,0,CIERR,520.58,0
463487,2016,Trim. 1,febrero,16,Residencial,299.17,CIERR,0,1
463488,2016,Trim. 2,mayo,16,Residencial,394.21,CAMEM,0,1
463492,2017,Trim. 3,septiembre,19,Residencial,533.99,CIERR,0,1
463495,2016,Trim. 1,enero,28,Residencial,323.11,INCOB,762.3,1
463501,2017,Trim. 2,junio,6,Residencial,0,CAMBI,0,0
463505,2018,Trim. 1,enero,31,Residencial,0,CIERR,0,0
463505,2018,Trim. 2,junio,7,Residencial,788.87,INCOB,1849.16,1
463508,2018,Trim. 4,octubre,23,Residencial,1486.6499999999999,INCOB,1654.95,1
463516,2019,Trim. 3,julio,24,Residencial,227.1,INCOB,0,1
463517,2019,Trim. 3,julio,24,Residencial,263.55,INCOB,0,1
463522,2016,Trim. 4,diciembre,29,Residencial,621.31,DISCO,2187.01,1
463522,2016,Trim. 1,enero,28,Residencial,0,INCOB,1078.28,0
463527,2018,Trim. 2,mayo,7,Residencial,765.5,CAMEM,0,1
463530,2016,Trim. 1,enero,7,Residencial,398.35,INCOB,0,1
463532,2017,Trim. 4,octubre,5,Residencial,0,RAZON,0,0
463535,2017,Trim. 3,septiembre,26,Residencial,0,INCOB,1581.93,0
463535,2018,Trim. 1,febrero,26,Residencial,753.32,INCOB,1857.4,1
463535,2017,Trim. 2,abril,21,Residencial,0,PROEC,0,0
